#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         604            -5.08729            -5.13452           0.0146628
         605            -5.09184            -5.13445           0.0146388
         606            -5.09619            -5.13439           0.0146147
         607            -5.10075            -5.13433           0.0145908
         608            -5.10477            -5.13428           0.0145669
         609            -5.10929            -5.13424            0.014543
         610            -5.11293            -5.13421           0.0145192
         611            -5.11584            -5.13418           0.0144955
         612            -5.11877            -5.13415           0.0144718
         613            -5.12126            -5.13413           0.0144482
         614            -5.12331            -5.13411           0.0144247
         615            -5.12553             -5.1341           0.0144012
         616            -5.12761            -5.13409           0.0143779
         617            -5.12927            -5.13408           0.0143546
