#       RW:                  X:                  Y:                  Z:
        481       6.98654839316       5.02821608568      -11.7438698787
        482       0.10374011523       -4.3141520006      -3.62492323823
        483       3.27615875325       1.61638411872      -8.84283730335
        484     -0.378791646864      0.312710510048       -8.3509476028
        485       7.72097710154      -10.5576524186      -3.57757307433
        486     -0.358764896626       11.4703274068       3.65154674421
        487       6.50975923247     -0.163728178766        7.3939853003
        488       -3.6531365122       3.02110653846       9.30353729469
        489      -7.33012994306      -3.53525790357       3.30118053823
        490       6.41252456186      -8.37545145063      -2.47315469614
        491        8.1650895709      -11.2167368195      -8.80837992007
        492       1.29634601853       1.28405445268      -6.25310236886
        493      -9.66153662985      -5.79462950008     0.0838402733282
        494       -7.5985624513       -6.7934191488      0.273418268431
        495       3.71068644317    -0.0948995231478      -6.34584975423
        496       1.25380390094       -8.9089671739       2.87154955594
        497      -1.80562814646       3.65661783571       1.77015546365
        498       4.54181465964      -1.24925478843      -4.16409691447
        499         -7.61444821       2.33251974873       3.18346097947
        500      0.172229832925       7.53632756005       1.88004029147
        501     0.0705503268035     -0.690618414212      -4.30594563359
        502      -7.42930601411       1.52523406398      -2.84611727114
        503      -4.04203152349       2.70209288055       2.09886834039
        504       4.54575316539       7.33864300379       3.70155203935
        505      -16.9174992269      -3.96085880729      -7.76297693035
        506        1.4664341069      -0.90984067592       7.67213960453
        507      -8.86596499332      -1.04431544965       1.44424817181
        508      -9.62622269664       3.81253868378       -8.4040941133
        509       2.57468077592      -7.61140637062       7.72898439846
        510      -14.1847031998       7.10731428796       9.03840945724
        511      -5.60826970705       2.75661216481      -12.0173349928
        512       -4.0454468619       6.87842125036      -4.05493428761
        513     -0.945068917835       2.07071143296       9.53667682126
        514       5.12684811573       7.22644175248       2.98863527659
        515      0.469003985852      -3.10791521107     -0.621499023503
        516      -3.04923282805       1.15506566365       5.23214209329
        517       4.87703215569      -4.32976185061     -0.660466643978
        518       2.74550855576       -10.383678534      -4.58027879672
        519      -3.83099538956    -0.0246838269726      -6.43291528774
        520      -1.18697768705       3.02135531762       1.20789621051
        521       5.15414049849      -4.81315546369       4.59306047651
        522      -4.90572897013      -2.68856702207       -5.3502135646
        523       11.3799495587      -2.37250245898       8.31182025603
        524      -3.44410236689       5.93028668188      -5.75525624433
        525       1.29886514631      -3.50258652282       6.17971701858
        526       1.51172979635      0.609460611405       9.86591913466
        527     -0.963453204338      0.807996463389       4.94881596452
        528      0.374573148599      -2.06782853932      0.878258837139
        529       3.74457948464       6.12888008787       2.24729308638
        530      -5.48903258201       5.38457009839       3.75943033264
        531       4.82628750423       8.33685535784       2.31901341589
        532     -0.469419548551      -3.73116168166      -14.4638221137
        533      0.572016117901     -0.926645564225       10.2347889586
        534      -6.32554617765      -6.50587185517        11.348607837
        535       4.32540941212       8.53171520981      -5.11218368405
        536      -3.83788791862       5.49224324313      0.454903563663
        537        3.3203162474       9.16646663977      -6.91420600521
        538      -14.2062747998        14.795776269      0.988970137922
        539       2.41697443135       2.12681406768        5.0522194045
        540      -2.29661242749       1.44033630673     -0.216491334564
        541      0.979242921519       3.73343276705       5.64936554153
        542      -2.70002523752       3.46485082683      -6.42897968599
